ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,category,EAS,hub_cat,diff,pct_change,change_category,DEST_AIRPORT_ID,DEST,hub_cat_dest,NAME_DEST,DEST_STATE_ABR,2019,2020,2021,2022
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,11049,CLL,N,Easterwood Field,TX,,1.0,,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,11278,DCA,L,Ronald Reagan Washington National,VA,,1.0,,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,11697,FLL,L,Fort Lauderdale-Hollywood International,FL,,2.0,,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,12278,ICT,S,Wichita Dwight D Eisenhower National,KS,,0.0,,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14120,PIR,N,Pierre Regional,SD,,1.0,,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14193,PNS,S,Pensacola International,FL,,1.0,,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14262,PSP,S,Palm Springs International,CA,,2.0,,2.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14524,RIC,S,Richmond International,VA,,1.0,,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14761,SFB,S,Orlando Sanford International,FL,,14.0,,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,10155,ACT,N,Waco Regional,TX,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,10558,BFF,N,Western Neb. Regional/William B. Heilig Field,NE,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,10792,BUF,S,Buffalo Niagara International,NY,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,11348,DMN,,,NM,,,1.0,1.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,11638,FAT,S,Fresno Yosemite International,CA,,,2.0,2.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,12217,HSV,S,Huntsville International-Carl T Jones Field,AL,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,12992,LIT,S,Bill and Hillary Clinton Nat Adams Field,AR,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,13495,MSY,M,Louis Armstrong New Orleans International,LA,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14730,SDF,S,Louisville Muhammad Ali International,KY,,,1.0,1.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14794,SGU,N,St George Regional,UT,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14842,SJT,N,San Angelo Regional/Mathis Field,TX,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,16101,YKM,N,Yakima Air Terminal/McAllister Field,WA,,,1.0,
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,11003,CID,S,The Eastern Iowa,IA,,,,1.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,13342,MKE,M,General Mitchell International,WI,,,,3.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,14689,SBA,S,Santa Barbara Municipal,CA,,,,1.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,15304,TPA,L,Tampa International,FL,,,,1.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,1-5 million,no,M,loss,-19.7,at least -10%,15412,TYS,S,McGhee Tyson,TN,,,,1.0
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,N,loss,-5.4,less than -10%,11775,FSD,S,Joe Foss Field,SD,1.0,,,
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,N,loss,-5.4,less than -10%,13487,MSP,L,Minneapolis-St Paul International,MN,738.0,690.0,751.0,698.0
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,N,loss,-5.4,less than -10%,14633,RST,N,Rochester International,MN,1.0,,1.0,
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,N,loss,-5.4,less than -10%,11587,ESC,N,Delta County,MI,,,1.0,
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,N,loss,-5.4,less than -10%,13342,MKE,M,General Mitchell International,WI,,,1.0,
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,N,loss,-5.4,less than -10%,14869,SLC,L,Salt Lake City International,UT,,,,1.0
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,N,loss,-5.4,less than -10%,15376,TUS,S,Tucson International,AZ,,,,1.0
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,N,loss,-5.1,less than -10%,10397,ATL,L,Hartsfield-Jackson Atlanta International,GA,1008.0,746.0,1048.0,960.0
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,N,loss,-5.1,less than -10%,10980,CHA,S,Lovell Field,TN,1.0,,,
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,N,loss,-5.1,less than -10%,11150,CSG,N,Columbus Airport,GA,1.0,1.0,,
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,N,loss,-5.1,less than -10%,13277,MGM,N,Montgomery Regional,AL,2.0,,,
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,N,loss,-5.1,less than -10%,15607,VLD,N,Valdosta Regional,GA,1.0,1.0,2.0,1.0
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,N,loss,-5.1,less than -10%,11308,DHN,N,Dothan Regional,AL,,,1.0,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10154,ACK,N,Nantucket Memorial,MA,1.0,,,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10535,BDR,,,CT,4.0,1.0,2.0,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10721,BOS,L,Logan International,MA,4649.0,2323.0,3067.0,3360.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,11057,CLT,L,Charlotte Douglas International,NC,13.0,13.0,21.0,12.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,11278,DCA,L,Ronald Reagan Washington National,VA,184.0,129.0,192.0,292.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,11615,EWB,,,MA,888.0,460.0,805.0,511.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,11618,EWR,L,Newark Liberty International,NJ,215.0,,436.0,319.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,12197,HPN,S,Westchester County,NY,852.0,557.0,930.0,704.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,12244,HVN,N,Tweed New Haven,CT,40.0,,,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,12250,HYA,N,Cape Cod Gateway,MA,4645.0,2889.0,3044.0,1557.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,12478,JFK,L,John F. Kennedy International,NY,669.0,344.0,529.0,487.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,12953,LGA,L,LaGuardia,NY,248.0,87.0,199.0,415.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,13541,MVY,N,Martha's Vineyard Airport,MA,146.0,276.0,532.0,273.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,13984,OWD,,,MA,87.0,149.0,161.0,133.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,13987,OXC,,,CT,2.0,,,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,14307,PVD,S,Rhode Island Tf Green International,RI,108.0,136.0,297.0,343.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,15096,SYR,S,Syracuse Hancock International,NY,1.0,,,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,15167,TEB,,,NJ,7.0,,,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10581,BGR,N,Bangor International,ME,,17.0,,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10990,CHO,N,Charlottesville Albemarle,VA,,1.0,,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,12264,IAD,L,Washington Dulles International,VA,,32.0,169.0,33.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,14100,PHL,L,Philadelphia International,PA,,10.0,90.0,89.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10135,ABE,S,Lehigh Valley International,PA,,,1.0,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10257,ALB,S,Albany International,NY,,,1.0,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10540,BED,,,MA,,,62.0,
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,13032,LNS,,,PA,,,25.0,31.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,13930,ORD,L,Chicago O'Hare International,IL,,,61.0,26.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,14524,RIC,S,Richmond International,VA,,,2.0,1.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10529,BDL,M,Bradley International,CT,,,,1.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,10821,BWI,L,Baltimore/Washington International Thurgood Marshall,MD,,,,1.0
10154,ACK,MA,Nantucket Memorial,Nantucket,100k-1 million,no,N,loss,-32.7,at least -30%,14711,SCE,N,University Park,PA,,,,1.0
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,10136,ABI,N,Abilene Regional,TX,1.0,1.0,,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,10279,AMA,N,Rick Husband Amarillo International,TX,1.0,,,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,10423,AUS,L,Austin - Bergstrom International,TX,1.0,,4.0,3.0
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,11027,CKB,N,North Central West Virginia,WV,1.0,,0.0,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,11049,CLL,N,Easterwood Field,TX,1.0,,1.0,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,11259,DAL,M,Dallas Love Field,TX,2.0,,,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,11298,DFW,L,Dallas/Fort Worth International,TX,1766.0,1068.0,1597.0,1683.0
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,12266,IAH,L,George Bush Intercontinental/Houston,TX,3.0,2.0,0.0,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,13577,MYR,S,Myrtle Beach International,SC,1.0,,,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,10529,BDL,M,Bradley International,CT,,1.0,,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,12191,HOU,M,William P Hobby,TX,,1.0,,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,12889,LAS,L,Harry Reid International,NV,,1.0,,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,11726,FOE,,,KS,,,0.0,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,13290,MHK,N,Manhattan Regional,KS,,,0.0,
10155,ACT,TX,Waco Regional,Waco,10k-100k,no,N,loss,-5.0,less than -10%,14842,SJT,N,San Angelo Regional/Mathis Field,TX,,,,3.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,10800,BUR,S,Bob Hope,CA,3.0,,128.0,157.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,11292,DEN,L,Denver International,CO,200.0,97.0,203.0,352.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,11603,EUG,S,Mahlon Sweet Field,OR,1.0,,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,11638,FAT,S,Fresno Yosemite International,CA,2.0,3.0,2.0,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,11884,GEG,S,Spokane International,WA,1.0,,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,12892,LAX,L,Los Angeles International,CA,556.0,325.0,336.0,347.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,12902,LBL,,Liberal Mid-America Regional,KS,1.0,,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,13264,MFR,S,Rogue Valley International - Medford,OR,1.0,1.0,4.0,2.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,13476,MRY,N,Monterey Regional,CA,1.0,,1.0,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,13891,ONT,M,Ontario International,CA,1.0,,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14004,PAE,N,Snohomish County,WA,1.0,,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14262,PSP,S,Palm Springs International,CA,6.0,1.0,,1.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14487,RDD,N,Redding Municipal,CA,1.0,,,1.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14489,RDM,S,Roberts Field,OR,2.0,,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14570,RNO,M,Reno/Tahoe International,NV,1.0,,17.0,28.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14689,SBA,S,Santa Barbara Municipal,CA,4.0,,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14698,SBP,N,San Luis County Regional,CA,2.0,,,1.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14771,SFO,L,San Francisco International,CA,1145.0,707.0,841.0,973.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,15376,TUS,S,Tucson International,AZ,1.0,,,1.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,11111,COU,N,Columbia Regional,MO,,1.0,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14831,SJC,M,Norman Y. Mineta San Jose International,CA,,1.0,,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,11109,COS,S,City of Colorado Springs Municipal,CO,,,1.0,2.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,12889,LAS,L,Harry Reid International,NV,,,13.0,35.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14107,PHX,L,Phoenix Sky Harbor International,AZ,,,299.0,213.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14869,SLC,L,Salt Lake City International,UT,,,2.0,2.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14893,SMF,M,Sacramento International,CA,,,3.0,
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,10558,BFF,N,Western Neb. Regional/William B. Heilig Field,NE,,,,1.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,10561,BFL,N,Meadows Field,CA,,,,1.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,11921,GJT,N,Grand Junction Regional,CO,,,,2.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,12888,LAR,N,Laramie Regional,WY,,,,2.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,10k-100k,no,N,gain,9.9,less than 10%,14457,RAP,S,Rapid City Regional,SD,,,,1.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,10397,ATL,L,Hartsfield-Jackson Atlanta International,GA,172.0,32.0,101.0,110.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,10431,AVL,S,Asheville Regional,NC,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,10529,BDL,M,Bradley International,CT,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,10821,BWI,L,Baltimore/Washington International Thurgood Marshall,MD,5.0,3.0,2.0,3.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,11433,DTW,L,Detroit Metro Wayne County,MI,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,11618,EWR,L,Newark Liberty International,NJ,7.0,3.0,13.0,2.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,11697,FLL,L,Fort Lauderdale-Hollywood International,FL,801.0,515.0,636.0,580.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,12197,HPN,S,Westchester County,NY,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,12451,JAX,M,Jacksonville International,FL,1.0,,1.0,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,12478,JFK,L,John F. Kennedy International,NY,9.0,1.0,10.0,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,12898,LBE,N,Arnold Palmer Regional,PA,1.0,,,1.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,12953,LGA,L,LaGuardia,NY,8.0,1.0,7.0,8.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,13204,MCO,L,Orlando International,FL,715.0,440.0,751.0,756.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,13495,MSY,M,Louis Armstrong New Orleans International,LA,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,13577,MYR,S,Myrtle Beach International,SC,353.0,216.0,369.0,439.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,13930,ORD,L,Chicago O'Hare International,IL,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,14027,PBI,M,Palm Beach International,FL,167.0,116.0,269.0,128.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,14100,PHL,L,Philadelphia International,PA,1.0,1.0,1.0,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,14321,PWM,S,Portland International Jetport,ME,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,14524,RIC,S,Richmond International,VA,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,14635,RSW,M,Southwest Florida International,FL,514.0,345.0,462.0,481.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,15249,TLH,N,Tallahassee International,FL,1.0,,,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,15304,TPA,L,Tampa International,FL,355.0,239.0,331.0,325.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,10434,AVP,N,Wilkes Barre Scranton International,PA,,,6.0,
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,10721,BOS,L,Logan International,MA,,,1.0,45.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,13303,MIA,L,Miami International,FL,,,84.0,201.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,14843,SJU,,,PR,,,25.0,95.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,11057,CLT,L,Charlotte Douglas International,NC,,,,1.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,12323,ILM,S,Wilmington International,NC,,,,1.0
10158,ACY,NJ,Atlantic City International,Atlantic City,100k-1 million,no,S,gain,1.9,less than 10%,14492,RDU,M,Raleigh-Durham International,NC,,,,1.0
10185,AEX,LA,Alexandria International,Alexandria,100k-1 million,no,N,loss,-29.1,at least -20%,10155,ACT,N,Waco Regional,TX,1.0,1.0,1.0,1.0
10185,AEX,LA,Alexandria International,Alexandria,100k-1 million,no,N,loss,-29.1,at least -20%,10397,ATL,L,Hartsfield-Jackson Atlanta International,GA,1332.0,853.0,1041.0,840.0
10185,AEX,LA,Alexandria International,Alexandria,100k-1 million,no,N,loss,-29.1,at least -20%,10747,BRO,N,Brownsville South Padre Island International,TX,1.0,,,
10185,AEX,LA,Alexandria International,Alexandria,100k-1 million,no,N,loss,-29.1,at least -20%,10980,CHA,S,Lovell Field,TN,1.0,,1.0,
10185,AEX,LA,Alexandria International,Alexandria,100k-1 million,no,N,loss,-29.1,at least -20%,11140,CRP,N,Corpus Christi International,TX,1.0,,,
10185,AEX,LA,Alexandria International,Alexandria,100k-1 million,no,N,loss,-29.1,at least -20%,11150,CSG,N,Columbus Airport,GA,1.0,,,
