ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19393,Southwest Airlines Co.,614,Boeing 737-800,4135,2338,2636,2701
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,614,Boeing 737-800,8522,6138,7107,9094
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19805,American Airlines Inc.,614,Boeing 737-800,2662,1506,2052,1004
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19930,Alaska Airlines Inc.,614,Boeing 737-800,14303,6823,12888,14655
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,614,Boeing 737-800,2033,963,1937,1948
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20422,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,418,161,310,292
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,622,Boeing 757-200,4227,3005,3643,2869
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,622,Boeing 757-200,288,51,164,16
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19805,American Airlines Inc.,622,Boeing 757-200,1,,,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,623,Boeing 757-300,1702,348,635,859
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,623,Boeing 757-300,108,,6,2
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,624,Boeing 767-400/ER,1,,1,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,624,Boeing 767-400/ER,10,90,278,14
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,151,131,447,248
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,3,,,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,11,21,,3
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,313,87,645,80
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19930,Alaska Airlines Inc.,634,Boeing 737-900,6499,2146,4458,4694
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,634,Boeing 737-900,274,73,4,116
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,529,663,,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,1,,,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19687,Horizon Air,673,Embraer ERJ-175,9981,9988,8238,10579
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,7714,17581,22325,20303
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",21167,Compass Airlines,673,Embraer ERJ-175,14094,1385,,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20452,Republic Airline,673,Embraer ERJ-175,7,3,,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20452,Republic Airline,677,Embraer-Emb-170,2,,,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,687,Airbus Industrie A330-300/333,5,37,113,124
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19805,American Airlines Inc.,694,Airbus Industrie A320-100/200,119,73,31,233
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19930,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,7974,6516,7094,7236
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,2678,757,795,964
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20409,JetBlue Airways,694,Airbus Industrie A320-100/200,769,204,322,199
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20416,Spirit Air Lines,694,Airbus Industrie A320-100/200,1343,139,257,526
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,155,98,118,78
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,2074,100,113,833
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19690,Hawaiian Airlines Inc.,696,Airbus Industrie A330-200,754,441,745,734
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,696,Airbus Industrie A330-200,3,33,155,11
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,698,Airbus Industrie A319,3213,1866,1240,38
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19930,Alaska Airlines Inc.,698,Airbus Industrie A319,6766,702,,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,698,Airbus Industrie A319,834,553,737,1481
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20416,Spirit Air Lines,698,Airbus Industrie A319,44,208,9,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20436,Frontier Airlines Inc.,698,Airbus Industrie A319,44,,2,
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19805,American Airlines Inc.,698,Airbus Industrie A319,47,250,27,86
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,25,162,83,347
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,4681,2321,3420,2925
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20409,JetBlue Airways,699,Airbus Industrie A321/Lr,1351,548,510,718
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20416,Spirit Air Lines,699,Airbus Industrie A321/Lr,342,100,4,37
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20436,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,207,44,167,68
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19930,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,1157,2466,2775,1468
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19805,American Airlines Inc.,721,Airbus Industrie A321-200n,15,14,121,947
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,291,384,302,347
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",20416,Spirit Air Lines,722,Airbus Industrie A320-200n,241,154,358,284
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,1387,1912,3101,4942
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19393,Southwest Airlines Co.,838,Boeing B737 Max 800,122,,356,260
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,2,,477,622
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19790,Delta Air Lines Inc.,888,Boeing 737-900ER,7003,6057,8271,7696
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19930,Alaska Airlines Inc.,888,Boeing 737-900ER,29206,22027,31919,27919
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19977,United Air Lines Inc.,888,Boeing 737-900ER,3479,1966,1797,1839
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",19805,American Airlines Inc.,889,B787-900 Dreamliner,1,2,3,1
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21894,"ADVANCED AIR, LLC",458,Beechcraft Super King Air,486,409,436,621
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21599,Boutique Air,479,Pilatus PC-12,1271,1301,1128,692
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,608,Boeing 717-200,336,,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,41261,28589,28297,33250
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,336,124,108,149
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19930,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,51,12,10,12
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20422,Sun Country Airlines d/b/a MN Airlines,612,Boeing 737-700/700LR/Max 7,10,,4,3
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19393,Southwest Airlines Co.,614,Boeing 737-800,18367,14414,21426,22376
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,614,Boeing 737-800,428,826,670,873
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,614,Boeing 737-800,13256,5161,10107,8256
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19930,Alaska Airlines Inc.,614,Boeing 737-800,636,257,690,728
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,614,Boeing 737-800,1728,807,1679,2018
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20422,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,725,491,608,820
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,622,Boeing 757-200,112,80,476,73
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,622,Boeing 757-200,3308,692,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,622,Boeing 757-200,159,69,125,9
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,623,Boeing 757-300,83,115,313,347
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,623,Boeing 757-300,3,2,30,1
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,624,Boeing 767-400/ER,21,149,161,97
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,47,34,960,374
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,626,Boeing 767-300/300ER,3,9,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,627,Boeing 777-200ER/200LR/233LR,10,76,266,29
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1147,492,177,17
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20378,Mesa Airlines Inc.,629,Canadair RJ-200ER /RJ-440,125,1,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,10343,11190,15925,12820
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19930,Alaska Airlines Inc.,634,Boeing 737-900,675,220,439,516
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,634,Boeing 737-900,257,102,1,223
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,637,Boeing 777-300/300ER/333ER,1,,1,1
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20378,Mesa Airlines Inc.,638,Canadair CRJ 900,18468,8651,11546,9267
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,68,74,1985,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,1,,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,658,Bombardier BD-700 Global Express,1,,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19687,Horizon Air,673,Embraer ERJ-175,658,1018,780,830
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,1760,1789,3395,4752
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20378,Mesa Airlines Inc.,673,Embraer ERJ-175,21,71,1,2
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21167,Compass Airlines,673,Embraer ERJ-175,2444,366,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,421,508,589,580
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20237,Trans States Airlines,675,Embraer-145,1,,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,687,Airbus Industrie A330-300/333,2,21,373,194
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,687,Airbus Industrie A330-300/333,237,188,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,1101,207,538,298
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,694,Airbus Industrie A320-100/200,7554,4744,8068,8881
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19930,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,134,297,78,146
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,1666,1001,1018,2038
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20409,JetBlue Airways,694,Airbus Industrie A320-100/200,1032,503,793,785
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20416,Spirit Air Lines,694,Airbus Industrie A320-100/200,253,156,367,680
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,646,482,529,516
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19690,Hawaiian Airlines Inc.,696,Airbus Industrie A330-200,364,126,349,367
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,696,Airbus Industrie A330-200,5,6,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,698,Airbus Industrie A319,203,596,283,273
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,698,Airbus Industrie A319,12882,8138,5316,5412
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,698,Airbus Industrie A319,892,748,1019,761
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20416,Spirit Air Lines,698,Airbus Industrie A319,6,,142,239
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20436,Frontier Airlines Inc.,698,Airbus Industrie A319,177,62,4,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19930,Alaska Airlines Inc.,698,Airbus Industrie A319,83,18,,
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,5610,3896,4199,4599
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,18017,10817,14031,14663
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20416,Spirit Air Lines,699,Airbus Industrie A321/Lr,404,334,188,47
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20436,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,394,343,1066,791
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20409,JetBlue Airways,699,Airbus Industrie A321/Lr,47,68,465,108
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,721,Airbus Industrie A321-200n,1325,3167,5765,8293
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19930,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,1,61,3,55
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,1413,1769,2750,3277
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20416,Spirit Air Lines,722,Airbus Industrie A320-200n,82,159,204,454
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19393,Southwest Airlines Co.,838,Boeing B737 Max 800,564,,2278,2382
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,2,,552,406
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,887,B787-800 Dreamliner,233,46,216,105
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19790,Delta Air Lines Inc.,888,Boeing 737-900ER,755,550,536,1061
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19930,Alaska Airlines Inc.,888,Boeing 737-900ER,1406,1601,2367,1894
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19977,United Air Lines Inc.,888,Boeing 737-900ER,2821,1423,2190,2233
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19805,American Airlines Inc.,889,B787-900 Dreamliner,6,3,200,249
13204,FL,MCO,"Orlando, FL: Orlando International",20401,Silver Airways,441,Aerospatiale/Aeritalia ATR-42,422,715,810,690
13204,FL,MCO,"Orlando, FL: Orlando International",20401,Silver Airways,456,Saab-Fairchild 340/B,2013,144,16,
13204,FL,MCO,"Orlando, FL: Orlando International",19790,Delta Air Lines Inc.,608,Boeing 717-200,1213,253,12,4
13204,FL,MCO,"Orlando, FL: Orlando International",19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,26583,18355,22196,20693
13204,FL,MCO,"Orlando, FL: Orlando International",19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,60,191,90,63
13204,FL,MCO,"Orlando, FL: Orlando International",20422,Sun Country Airlines d/b/a MN Airlines,612,Boeing 737-700/700LR/Max 7,36,,,1
13204,FL,MCO,"Orlando, FL: Orlando International",19393,Southwest Airlines Co.,614,Boeing 737-800,13245,11366,12643,12929
13204,FL,MCO,"Orlando, FL: Orlando International",19790,Delta Air Lines Inc.,614,Boeing 737-800,1101,680,1377,526
13204,FL,MCO,"Orlando, FL: Orlando International",19805,American Airlines Inc.,614,Boeing 737-800,4753,2858,4190,4159
13204,FL,MCO,"Orlando, FL: Orlando International",19930,Alaska Airlines Inc.,614,Boeing 737-800,211,173,311,376
13204,FL,MCO,"Orlando, FL: Orlando International",19977,United Air Lines Inc.,614,Boeing 737-800,2613,1879,2366,2770
13204,FL,MCO,"Orlando, FL: Orlando International",20422,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,732,623,907,880
13204,FL,MCO,"Orlando, FL: Orlando International",19790,Delta Air Lines Inc.,622,Boeing 757-200,8486,4246,3637,3479
13204,FL,MCO,"Orlando, FL: Orlando International",19977,United Air Lines Inc.,622,Boeing 757-200,1306,511,1102,590
13204,FL,MCO,"Orlando, FL: Orlando International",19805,American Airlines Inc.,622,Boeing 757-200,124,10,,
13204,FL,MCO,"Orlando, FL: Orlando International",19790,Delta Air Lines Inc.,623,Boeing 757-300,1549,752,1734,2313
13204,FL,MCO,"Orlando, FL: Orlando International",19977,United Air Lines Inc.,623,Boeing 757-300,620,370,1603,1006
13204,FL,MCO,"Orlando, FL: Orlando International",19790,Delta Air Lines Inc.,624,Boeing 767-400/ER,17,89,196,124
13204,FL,MCO,"Orlando, FL: Orlando International",19977,United Air Lines Inc.,624,Boeing 767-400/ER,11,41,19,13
13204,FL,MCO,"Orlando, FL: Orlando International",19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,270,327,515,783
13204,FL,MCO,"Orlando, FL: Orlando International",19977,United Air Lines Inc.,626,Boeing 767-300/300ER,69,43,186,130
13204,FL,MCO,"Orlando, FL: Orlando International",19805,American Airlines Inc.,626,Boeing 767-300/300ER,33,72,,
13204,FL,MCO,"Orlando, FL: Orlando International",19790,Delta Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,3,1,,
13204,FL,MCO,"Orlando, FL: Orlando International",19977,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,1,67,14,123
13204,FL,MCO,"Orlando, FL: Orlando International",19805,American Airlines Inc.,627,Boeing 777-200ER/200LR/233LR,1,50,34,5
